request_id,created_at,status,category,department,origin,division,neighborhood,latitude,longitude
5477,2024-04-30 05:21:00,Closed,Road Repair,Parks & Rec,Call Center,South,East Liberty,40.36050878090055,-79.99948252906168
5478,2024-09-10 01:59:00,Open,Water Leak,DOMI – Permits,Website,South,Strip District,40.386751947669126,-79.96282881011417
5479,2024-10-06 16:18:00,New,Noise,PWSA,Website,East,North Oakland,40.4292191127086,-79.92196221109495
5480,2024-04-20 23:52:00,New,Animal Issue,311 General,Call Center,North,Carrick,40.5095380540627,-79.91161404728666
5481,2024-10-23 05:51:00,On Hold,Noise,311 General,Call Center,North,East Liberty,40.36368160663073,-80.01105612119413
5482,2024-04-17 06:42:00,On Hold,Noise,DOMI – Permits,Call Center,North,Shadyside,40.405627237562506,-79.91382171639049
5483,2024-06-11 21:49:00,Closed,Animal Issue,DOMI – TrafficShop,Mobile App,South,Carrick,40.440782743109246,-79.93355167949528
5484,2024-09-22 08:40:00,Closed,Noise,DPW – Street Maint,Website,North,Downtown,40.44802194931856,-79.9797810521826
5485,2024-09-09 21:58:00,Open,Road Repair,DPW – Refuse,Call Center,South,East Liberty,40.40242250186129,-79.95732728996141
5486,2024-12-26 09:20:00,Closed,Graffiti,Public Safety,Other,South,Strip District,40.38738286121361,-80.01928758948394
5487,2024-03-23 04:24:00,Closed,Water Leak,DOMI – Permits,Call Center,North,Squirrel Hill,40.48910553114212,-80.09152273160682
5488,2024-08-29 17:54:00,Closed,Streetlight,DPW – Refuse,Call Center,West,Shadyside,40.452627387330544,-80.02647659534314
5489,2024-08-10 12:48:00,New,Trees/Public Space,Public Safety,Call Center,Central,Downtown,40.490625363275484,-80.07322712533926
5490,2024-11-30 00:15:00,Open,Water Leak,Building Code,Call Center,Central,Shadyside,40.38814158452681,-80.02859172915763
5491,2024-02-27 01:43:00,Closed,Waste,Building Code,Website,West,Squirrel Hill,40.35575406885085,-80.03587877183853
5492,2024-10-01 09:45:00,Closed,Accessibility,PWSA,Call Center,North,Squirrel Hill,40.526250282920564,-80.06561578459716
5493,2024-07-26 10:01:00,Open,Road Repair,DOMI – Permits,Website,South,Bloomfield,40.42821375881789,-79.93573536485988
5494,2024-04-10 06:04:00,Closed,Water Leak,DPW – Refuse,Website,East,East Liberty,40.48317449250206,-79.92964953769763
5495,2024-06-22 04:02:00,Closed,Road Repair,Parks & Rec,Call Center,West,Shadyside,40.51683531077612,-79.94350984520325
5496,2024-05-01 19:52:00,Open,General Inquiry,Building Code,Call Center,Central,Downtown,40.514466512189415,-80.07805016694043
5497,2024-07-30 10:47:00,Closed,Animal Issue,Animal Care,Call Center,Central,East Liberty,40.42188461584688,-79.97251189625115
5498,2024-11-20 11:38:00,Closed,Streetlight,Public Safety,Call Center,South,North Oakland,40.40366254418447,-79.99554525619308
5499,2024-07-26 19:06:00,New,Waste,DPW – Refuse,Call Center,Central,Brookline,40.4674244570043,-80.08884881005274
5500,2024-08-18 13:53:00,Closed,Graffiti,DPW – Street Maint,Call Center,Central,Squirrel Hill,40.402897925293416,-79.94960380656244
5501,2024-07-08 08:13:00,Closed,Graffiti,DOMI – Permits,Call Center,South,North Oakland,40.48561207595756,-80.05492148105056
5502,2024-01-19 16:12:00,Closed,Water Leak,Animal Care,Mobile App,North,Brookline,40.406280455878544,-79.91075054304912
5503,2024-03-25 23:50:00,Open,Noise,DPW – Refuse,Call Center,Central,Squirrel Hill,40.43381095015968,-80.06919601723627
5504,2024-06-28 13:56:00,Open,Animal Issue,PWSA,Mobile App,North,Beechview,40.37943939986996,-80.12432716101614
5505,2024-04-23 05:39:00,Closed,Noise,DPW – Refuse,Call Center,East,Shadyside,40.477428552714244,-79.85586497562984
5506,2024-03-07 08:14:00,New,Noise,DOMI – TrafficShop,Other,North,Brookline,40.50073353620059,-79.92419371196817
5507,2024-07-03 00:12:00,On Hold,Waste,Parks & Rec,Call Center,South,Brookline,40.50132136892735,-79.93441159565157
5508,2024-04-27 19:48:00,New,Road Repair,DOMI – TrafficShop,Website,South,Downtown,40.382268391713986,-80.09341647596754
5509,2024-04-04 05:01:00,New,Water Leak,Parks & Rec,Call Center,South,Bloomfield,40.461672385125276,-79.99383892266927
5510,2024-06-18 08:30:00,Closed,Graffiti,PWSA,Call Center,Central,Shadyside,40.41177828158184,-80.0509126294122
5511,2024-02-18 15:34:00,Closed,Accessibility,DPW – Refuse,Website,West,Shadyside,40.45481463521816,-80.0796831374092
5512,2024-12-04 15:03:00,Closed,Noise,DPW – Street Maint,Website,Central,North Oakland,40.42088689916811,-79.92682178334373
5513,2024-11-12 17:04:00,New,General Inquiry,311 General,Website,North,Squirrel Hill,40.438024280122086,-80.11028686330128
5514,2024-09-15 06:45:00,Closed,Waste,DPW – Street Maint,Call Center,East,Beechview,40.47097903036529,-79.93391536909809
5515,2024-02-08 18:25:00,New,Trees/Public Space,DPW – Refuse,Website,East,Squirrel Hill,40.55262023387939,-80.02997264102368
5516,2024-10-10 04:41:00,Closed,Water Leak,DPW – Street Maint,Call Center,East,North Oakland,40.44294065140314,-79.97107884682735
5517,2024-10-21 21:42:00,Closed,General Inquiry,DPW – Street Maint,Call Center,East,Beechview,40.4274251200408,-79.99474216369113
5518,2024-10-07 05:37:00,New,Noise,DOMI – Permits,Mobile App,West,Squirrel Hill,40.48843873924518,-80.00297032360484
5519,2024-02-11 14:20:00,Closed,Road Repair,PWSA,Call Center,East,North Oakland,40.5143029516427,-80.05428496555079
5520,2024-08-23 00:38:00,New,Waste,311 General,Other,Central,Shadyside,40.411825663404606,-80.04990729584775
5521,2024-10-31 12:41:00,Closed,Streetlight,Public Safety,Call Center,East,Downtown,40.39743528074831,-79.94017739834966
5522,2024-07-29 17:36:00,Closed,Accessibility,DPW – Refuse,Other,South,Brookline,40.43009038697154,-80.03478774411809
5523,2024-08-23 22:31:00,Closed,Waste,Public Safety,Website,North,Bloomfield,40.36476620467442,-79.97270167879243
5524,2024-06-16 07:15:00,Closed,General Inquiry,Parks & Rec,Call Center,Central,East Liberty,40.46688416703778,-79.97019192971995
5525,2024-07-11 23:28:00,Open,Graffiti,Animal Care,Call Center,West,Strip District,40.44839904628405,-80.02739005498043
5526,2024-01-13 13:08:00,New,Accessibility,DOMI – Permits,Website,Central,Carrick,40.456961441357926,-80.01638805897689
5527,2024-08-21 05:18:00,New,Streetlight,DPW – Street Maint,Website,South,North Oakland,40.37759567971853,-79.94630936063002
5528,2024-01-30 17:28:00,Closed,Trees/Public Space,Parks & Rec,Call Center,East,Carrick,40.37986316680829,-80.12043404097773
5529,2024-06-07 18:43:00,Closed,Water Leak,Parks & Rec,Website,East,Squirrel Hill,40.52052810080254,-79.97737688034937
5530,2024-04-16 19:39:00,New,Noise,PWSA,Call Center,West,Strip District,40.44930707494025,-79.96553807790208
5531,2024-07-18 01:56:00,Closed,Animal Issue,DPW – Refuse,Website,North,Brookline,40.40990373023129,-80.01330814916048
5532,2024-02-18 16:43:00,Open,Road Repair,DOMI – TrafficShop,Other,East,Squirrel Hill,40.432574818175766,-79.93274321054297
5533,2024-09-09 10:47:00,Open,General Inquiry,DPW – Refuse,Call Center,West,Brookline,40.505024996126345,-80.02408302290326
5534,2024-10-17 04:18:00,Closed,Waste,DPW – Refuse,Website,East,Beechview,40.50176846288261,-80.1164551755385
5535,2024-02-29 14:59:00,Closed,Graffiti,DPW – Street Maint,Call Center,Central,Downtown,40.436758887705324,-80.00268299969164
5536,2024-02-08 01:46:00,Closed,Road Repair,DPW – Street Maint,Call Center,West,North Oakland,40.472516580096546,-79.99617919982691
5537,2024-02-23 02:42:00,New,Graffiti,DOMI – Permits,Mobile App,West,Downtown,40.4441308614162,-79.89608816749316
5538,2024-11-16 03:38:00,Closed,Waste,DPW – Street Maint,Call Center,West,North Oakland,40.473299238448874,-80.0177529942267
5539,2024-07-11 18:56:00,New,General Inquiry,DPW – Refuse,Call Center,East,Squirrel Hill,40.41655540691461,-79.91507727485664
5540,2024-06-19 13:12:00,New,Trees/Public Space,DPW – Refuse,Website,West,East Liberty,40.36623674908552,-80.05786078744562
5541,2024-02-08 22:47:00,Closed,Trees/Public Space,DPW – Refuse,Call Center,Central,Downtown,40.40809040405475,-79.9788337373462
5542,2024-08-25 02:06:00,Closed,Streetlight,DOMI – Permits,Call Center,North,Strip District,40.37429329029791,-79.96624131524847
5543,2024-11-12 19:40:00,Open,Noise,DPW – Refuse,Call Center,North,Downtown,40.443580841675015,-80.04131365253795
5544,2024-10-29 06:54:00,Open,Water Leak,DPW – Street Maint,Call Center,South,Beechview,40.428801460046515,-79.9757665288078
5545,2024-08-16 12:14:00,Closed,Animal Issue,DOMI – Permits,Call Center,Central,Squirrel Hill,40.396326159944365,-79.99841497757859
5546,2024-01-28 11:26:00,New,Water Leak,DPW – Street Maint,Website,Central,Bloomfield,40.4589245600972,-79.90626079946936
5547,2024-02-11 00:35:00,Closed,Streetlight,DPW – Street Maint,Call Center,West,Strip District,40.444696442648436,-80.05383639394324
5548,2024-01-18 23:56:00,Closed,Trees/Public Space,Parks & Rec,Call Center,South,North Oakland,40.34053399718916,-80.03653371098508
5549,2024-04-03 23:31:00,New,Graffiti,PWSA,Call Center,Central,Brookline,40.439658281205034,-79.96039276208185
5550,2024-02-19 12:23:00,Closed,Streetlight,Animal Care,Call Center,Central,Bloomfield,40.4366801143477,-79.94907628458854
5551,2024-04-04 22:01:00,Closed,Noise,DOMI – Permits,Call Center,Central,Bloomfield,40.432495071413946,-79.96123682151061
5552,2024-05-20 13:06:00,Open,General Inquiry,Building Code,Website,East,Squirrel Hill,40.43674944235339,-80.00990859360516
5553,2024-12-10 04:31:00,Closed,Noise,DPW – Street Maint,Call Center,Central,Shadyside,40.42993201076531,-80.00461077180881
5554,2024-08-10 18:53:00,New,Accessibility,PWSA,Other,East,North Oakland,40.47293102996976,-80.0754163988832
5555,2024-10-31 18:22:00,Closed,Noise,DOMI – Permits,Call Center,Central,Downtown,40.34916289605235,-80.04882664444439
5556,2024-09-16 06:40:00,New,General Inquiry,Building Code,Call Center,North,Downtown,40.41494997837757,-79.91311387024108
5557,2024-02-11 01:31:00,Closed,Road Repair,DOMI – Permits,Call Center,East,Brookline,40.474465854496195,-80.00555664568883
5558,2024-09-25 14:39:00,Open,Waste,Animal Care,Call Center,East,Bloomfield,40.49858019131461,-80.05638699823007
5559,2024-04-10 09:51:00,Open,General Inquiry,PWSA,Website,West,Squirrel Hill,40.43246057495825,-79.94255471635394
5560,2024-08-21 06:35:00,Closed,Noise,Public Safety,Mobile App,Central,East Liberty,40.54063330885209,-80.06926054233406
5561,2024-05-04 10:49:00,New,Trees/Public Space,Animal Care,Call Center,South,Squirrel Hill,40.43079631940311,-80.05783407253213
5562,2024-12-30 03:36:00,Open,Streetlight,311 General,Website,South,Strip District,40.42726619332588,-79.98639569150497
5563,2024-04-06 04:42:00,Open,Streetlight,Public Safety,Website,South,Carrick,40.37568895064488,-79.97945074502952
5564,2024-04-11 21:10:00,Open,Streetlight,DPW – Street Maint,Other,South,Beechview,40.3986729910916,-79.97827823708027
5565,2024-12-05 16:41:00,Closed,Trees/Public Space,DPW – Street Maint,Call Center,North,Carrick,40.47126423706608,-80.11723534261637
5566,2024-01-09 23:53:00,Closed,Graffiti,DPW – Street Maint,Call Center,South,Bloomfield,40.47877298714081,-79.90528905400114
5567,2024-09-11 06:59:00,New,Waste,DPW – Refuse,Call Center,West,North Oakland,40.49423508893843,-79.97103834533105
5568,2024-09-21 17:51:00,Closed,General Inquiry,DPW – Refuse,Call Center,South,Shadyside,40.34599394326662,-79.99479997408487
5569,2024-11-01 06:40:00,Closed,Noise,PWSA,Website,West,Beechview,40.420008987702296,-79.90068189193968
5570,2024-12-21 16:05:00,Closed,Graffiti,Parks & Rec,Mobile App,East,Carrick,40.41666518474787,-80.00809921714442
5571,2024-12-22 02:16:00,Open,Noise,DPW – Refuse,Call Center,Central,Shadyside,40.48246412707257,-80.00282613728265
5572,2024-01-24 19:49:00,Closed,Streetlight,PWSA,Website,South,Strip District,40.43456586369226,-80.00936082774494
5573,2024-10-26 23:18:00,Closed,Noise,DPW – Street Maint,Mobile App,West,Brookline,40.561851612798264,-80.03402124145435
5574,2024-08-23 21:40:00,Closed,Trees/Public Space,Animal Care,Mobile App,West,East Liberty,40.436340551124644,-80.04103967586373
5575,2024-08-24 06:43:00,Closed,Road Repair,DPW – Refuse,Website,Central,East Liberty,40.520974664429545,-79.9460559321769
5576,2024-02-16 20:20:00,New,Noise,PWSA,Website,East,Strip District,40.51133658027125,-80.06675242218219
5577,2024-08-25 07:38:00,Closed,Graffiti,311 General,Call Center,South,Strip District,40.476642838069694,-79.8657976717445
5578,2024-12-24 14:32:00,Closed,General Inquiry,DPW – Street Maint,Mobile App,West,Shadyside,40.47967006982534,-80.04922166591099
5579,2024-11-28 19:31:00,Closed,Waste,Public Safety,Call Center,South,Shadyside,40.440272415935766,-80.06415587508428
5580,2024-06-09 06:47:00,Open,Streetlight,Animal Care,Call Center,North,Strip District,40.48613573336548,-80.08367950846822
5581,2024-01-15 13:56:00,Closed,Accessibility,DPW – Refuse,Call Center,West,Bloomfield,40.43886794996895,-79.90352555223217
5582,2024-05-12 05:41:00,Closed,General Inquiry,311 General,Website,East,Carrick,40.46295584654435,-80.0670350775466
5583,2024-10-28 15:10:00,Closed,Road Repair,Parks & Rec,Call Center,Central,Bloomfield,40.35346936484825,-80.08278714664091
5584,2024-09-13 01:07:00,Closed,Animal Issue,DPW – Refuse,Website,West,Strip District,40.466111425185005,-79.97859772637901
5585,2024-06-16 15:51:00,Closed,Noise,DPW – Street Maint,Call Center,North,Downtown,40.47635679837248,-80.03179270550059
5586,2024-01-21 02:41:00,Open,Noise,DOMI – TrafficShop,Call Center,Central,Bloomfield,40.50163947445855,-80.06749887387856
5587,2024-06-04 19:35:00,Closed,Waste,Animal Care,Call Center,East,Downtown,40.37042420809887,-80.03682117251644
5588,2024-06-20 04:39:00,New,Waste,DPW – Refuse,Call Center,South,Beechview,40.41002149689432,-79.98464275472453
5589,2024-12-04 22:08:00,Closed,Streetlight,Public Safety,Call Center,South,Strip District,40.39702578358274,-79.95818367965396
5590,2024-08-21 23:54:00,Open,Accessibility,DPW – Street Maint,Call Center,West,Shadyside,40.41616455849796,-80.01798441607083
5591,2024-04-23 18:04:00,Closed,Accessibility,Parks & Rec,Call Center,Central,Downtown,40.48167229355578,-80.0717697648937
5592,2024-07-10 17:47:00,Closed,Trees/Public Space,DOMI – TrafficShop,Mobile App,North,Downtown,40.38176508492752,-80.02694198613999
5593,2024-01-25 02:38:00,On Hold,Streetlight,PWSA,Call Center,North,Carrick,40.47107990527868,-79.95712099734443
5594,2024-12-20 23:41:00,Open,Streetlight,DOMI – TrafficShop,Website,East,Bloomfield,40.406369207776294,-79.88438169729703
5595,2024-05-11 10:07:00,Closed,Road Repair,Animal Care,Call Center,Central,North Oakland,40.392330321582364,-80.09856728014573
5596,2024-06-23 10:07:00,New,Water Leak,DPW – Street Maint,Call Center,Central,North Oakland,40.41305564333197,-80.0395359532714
5597,2024-05-09 16:17:00,New,Road Repair,Public Safety,Website,South,Beechview,40.42741519831001,-79.99778756245404
5598,2024-09-06 02:48:00,New,Noise,DPW – Refuse,Website,East,Brookline,40.44388472126572,-79.93009625481389
5599,2024-08-29 17:09:00,Closed,Animal Issue,Public Safety,Call Center,East,Carrick,40.43680557676993,-79.96088307516045
5600,2024-09-18 02:13:00,Closed,Streetlight,Public Safety,Call Center,East,Carrick,40.34398521332487,-79.98438890026313
5601,2024-04-07 20:56:00,Closed,Accessibility,DOMI – Permits,Other,Central,Beechview,40.37986811578471,-79.9389994540285
5602,2024-04-25 05:15:00,Closed,Waste,Parks & Rec,Call Center,South,Shadyside,40.4105407701107,-79.9138728737685
5603,2024-02-15 17:12:00,New,Animal Issue,PWSA,Call Center,East,Strip District,40.46686397188171,-80.05369401887818
5604,2024-08-27 06:16:00,Closed,Accessibility,Building Code,Call Center,South,East Liberty,40.36821173874412,-79.99809386386366
5605,2024-01-15 12:37:00,New,Accessibility,DPW – Refuse,Website,East,Strip District,40.353194760650894,-79.99792262246558
5606,2024-08-06 03:41:00,New,Animal Issue,DPW – Refuse,Website,Central,East Liberty,40.38387573829031,-79.96284760820993
5607,2024-11-13 10:32:00,New,Waste,Animal Care,Call Center,South,Carrick,40.40995036365625,-80.07522544961067
5608,2024-11-21 03:41:00,Closed,Water Leak,Animal Care,Call Center,West,Strip District,40.48403764407114,-79.89255787013754
5609,2024-06-12 21:34:00,Closed,Trees/Public Space,DOMI – Permits,Call Center,East,Bloomfield,40.511545152273015,-80.02740610294259
5610,2024-06-16 15:30:00,Open,Streetlight,311 General,Call Center,Central,Squirrel Hill,40.47402678682164,-79.96494189319314
5611,2024-01-29 02:15:00,Closed,Road Repair,DOMI – TrafficShop,Call Center,South,Shadyside,40.43709673058884,-80.01240217675986
5612,2024-09-01 19:54:00,Closed,Noise,311 General,Call Center,North,Downtown,40.41506509591207,-80.09967081675458
5613,2024-10-26 18:13:00,New,Road Repair,PWSA,Call Center,Central,North Oakland,40.47616626568027,-79.95877624057397
5614,2024-03-30 07:10:00,Closed,Accessibility,DPW – Refuse,Website,Central,Shadyside,40.47175099905745,-79.99753511115213
5615,2024-06-02 18:35:00,Closed,Streetlight,DOMI – Permits,Website,North,North Oakland,40.52955147792403,-79.97252308361216
5616,2024-11-02 04:13:00,Closed,Waste,311 General,Website,North,Bloomfield,40.38056024967957,-79.91385629413455
5617,2024-11-16 03:34:00,Closed,Waste,DPW – Street Maint,Call Center,West,Carrick,40.41299311878048,-79.9789600273838
5618,2024-03-29 18:15:00,Closed,Waste,311 General,Other,West,North Oakland,40.47182960018336,-80.10467376595425
5619,2024-07-19 22:59:00,Open,Noise,Parks & Rec,Other,West,Carrick,40.47365831969505,-79.98837971045444
5620,2024-03-11 06:14:00,Closed,Noise,DOMI – Permits,Call Center,Central,East Liberty,40.38776689732461,-80.01963856841293
5621,2024-02-07 04:27:00,Closed,Streetlight,PWSA,Call Center,Central,Brookline,40.45875420902664,-79.9226350050834
5622,2024-11-28 13:24:00,New,Water Leak,PWSA,Website,Central,Downtown,40.37787359266879,-80.03282728768838
5623,2024-10-26 11:38:00,Closed,Accessibility,DOMI – TrafficShop,Website,West,Carrick,40.42847306646986,-80.01499219720887
5624,2024-10-04 09:54:00,Closed,Waste,DPW – Refuse,Mobile App,South,Shadyside,40.52101656775462,-79.97487585071656
5625,2024-01-18 19:11:00,Open,Waste,Building Code,Website,Central,Strip District,40.50104172364773,-79.96317081362763
5626,2024-11-03 23:03:00,Closed,Waste,PWSA,Call Center,Central,Beechview,40.494259395045255,-79.95769645998271
5627,2024-06-08 21:15:00,Closed,Noise,Building Code,Call Center,Central,Carrick,40.447102954136085,-80.00632367161882
5628,2024-05-04 23:22:00,Open,Water Leak,DOMI – TrafficShop,Call Center,West,Downtown,40.48661736165862,-80.02331164093164
5629,2024-07-18 11:07:00,New,Road Repair,DOMI – Permits,Website,East,East Liberty,40.407972286721694,-79.9797463308873
5630,2024-02-03 08:15:00,Open,Water Leak,PWSA,Other,West,Squirrel Hill,40.45514031343657,-80.01339309865067
5631,2024-10-03 04:13:00,Closed,Noise,Parks & Rec,Call Center,East,Shadyside,40.36055361554258,-79.98143409912016
5632,2024-07-31 14:07:00,Closed,Road Repair,DPW – Street Maint,Call Center,West,Strip District,40.417332832143686,-79.97591484123043
5633,2024-03-09 02:31:00,Closed,Animal Issue,311 General,Call Center,South,Beechview,40.34529186286361,-80.01864579473067
5634,2024-03-09 16:54:00,Open,Streetlight,DOMI – Permits,Call Center,South,North Oakland,40.4560305977163,-80.06767025176654
5635,2024-03-08 06:01:00,New,Animal Issue,311 General,Website,Central,Bloomfield,40.45020210034453,-79.92663051024257
5636,2024-01-21 19:20:00,New,Streetlight,Animal Care,Call Center,West,Strip District,40.41080969076358,-79.88981953378824
5637,2024-08-02 13:06:00,Closed,Waste,Public Safety,Call Center,East,East Liberty,40.49615583334845,-80.08903731750237
5638,2024-11-02 17:27:00,Closed,Animal Issue,DOMI – Permits,Call Center,East,Downtown,40.52431074823039,-80.05447883044319
5639,2024-01-07 09:17:00,Closed,Noise,PWSA,Call Center,South,Beechview,40.511999172660275,-79.91233737177473
5640,2024-01-18 21:16:00,Open,Accessibility,Parks & Rec,Call Center,Central,Brookline,40.41662354209198,-80.09478225520172
5641,2024-07-28 01:28:00,Closed,Road Repair,PWSA,Call Center,East,Downtown,40.536766601290225,-79.98891609512383
5642,2024-10-26 02:46:00,Closed,Graffiti,Public Safety,Call Center,West,Carrick,40.44184200727146,-79.93369861209996
5643,2024-04-29 06:13:00,New,General Inquiry,Parks & Rec,Website,Central,Shadyside,40.47546201928656,-79.97665298808319
5644,2024-05-07 14:37:00,Closed,Accessibility,DOMI – Permits,Website,West,Beechview,40.399715989901836,-80.00065938528
5645,2024-08-05 15:59:00,Open,Animal Issue,PWSA,Website,West,Downtown,40.42418380733007,-79.96627032776762
5646,2024-04-10 02:06:00,New,Road Repair,DPW – Refuse,Website,South,Downtown,40.46299979855566,-79.96439278579982
5647,2024-01-10 17:05:00,Open,Animal Issue,DPW – Street Maint,Other,West,Strip District,40.54430805345512,-79.995649132032
5648,2024-09-25 08:36:00,Closed,Animal Issue,Building Code,Mobile App,North,Brookline,40.381745474144125,-79.93625785608069
5649,2024-08-16 08:41:00,On Hold,Trees/Public Space,Animal Care,Call Center,Central,East Liberty,40.423635267168045,-79.92495019492702
5650,2024-07-30 23:25:00,Open,Graffiti,DPW – Refuse,Call Center,North,Carrick,40.52634460007125,-79.96481894674393
5651,2024-09-27 17:09:00,New,Trees/Public Space,Animal Care,Call Center,West,Bloomfield,40.508305173868,-80.10515142848926
5652,2024-09-03 11:01:00,Closed,Trees/Public Space,DPW – Refuse,Call Center,West,Squirrel Hill,40.3853920105002,-79.95430954407007
5653,2024-03-16 03:31:00,Closed,Water Leak,DOMI – Permits,Website,South,Downtown,40.45594702543712,-80.11320494703939
5654,2024-05-08 15:44:00,Closed,Noise,DPW – Refuse,Website,South,Downtown,40.39735143650455,-79.96822979634165
5655,2024-02-16 00:43:00,Open,Noise,311 General,Call Center,South,East Liberty,40.548838736145555,-79.93723895798755
5656,2024-02-17 09:32:00,Open,Trees/Public Space,311 General,Website,South,Carrick,40.414246776321605,-79.97113464648103
5657,2024-09-03 19:28:00,New,Waste,PWSA,Call Center,East,Squirrel Hill,40.45352356265251,-80.00937749457168
5658,2024-11-09 09:20:00,New,Water Leak,DPW – Street Maint,Other,South,North Oakland,40.537787797396426,-79.99020001661856
5659,2024-12-17 09:32:00,Closed,Animal Issue,DOMI – Permits,Website,West,Downtown,40.51216433927644,-80.06225134487865
5660,2024-08-17 08:19:00,Closed,Graffiti,Public Safety,Website,West,Squirrel Hill,40.42675646328553,-80.02092428381445
5661,2024-03-08 04:43:00,Closed,Trees/Public Space,DPW – Refuse,Call Center,Central,Carrick,40.53445065580589,-79.99899049948145
5662,2024-02-08 13:29:00,Closed,Graffiti,DOMI – Permits,Call Center,North,Shadyside,40.540077574351606,-80.0653702268777
5663,2024-10-23 16:34:00,Open,Streetlight,Public Safety,Call Center,East,East Liberty,40.47628341969962,-80.04210451826837
5664,2024-07-30 05:54:00,Open,Water Leak,DPW – Street Maint,Call Center,East,Squirrel Hill,40.51757289303663,-79.97371851607711
5665,2024-08-13 16:10:00,Closed,Graffiti,DPW – Refuse,Call Center,Central,Carrick,40.42469975532354,-79.89671722267992
5666,2024-10-12 05:36:00,Open,Animal Issue,DOMI – Permits,Other,Central,North Oakland,40.3920652570453,-79.93747045759696
5667,2024-09-13 16:42:00,New,Streetlight,Public Safety,Call Center,South,Beechview,40.41519038242313,-80.08938859097749
5668,2024-10-31 13:51:00,Open,Waste,311 General,Call Center,Central,East Liberty,40.42111803407879,-80.02750636443767
5669,2024-01-21 12:26:00,Open,Animal Issue,DPW – Refuse,Call Center,East,Squirrel Hill,40.44714082883238,-79.98125524327479
5670,2024-09-29 20:16:00,New,General Inquiry,PWSA,Call Center,North,Squirrel Hill,40.43288073556827,-80.10763502928609
5671,2024-11-06 13:28:00,Closed,Noise,DOMI – Permits,Mobile App,North,Bloomfield,40.47545478867452,-79.93382986152938
5672,2024-04-14 10:32:00,Closed,Accessibility,DPW – Street Maint,Call Center,East,East Liberty,40.319447347472774,-79.95507829555848
5673,2024-08-21 18:19:00,New,Road Repair,DOMI – TrafficShop,Other,South,Downtown,40.42566465313781,-80.00556888669597
5674,2024-04-24 16:03:00,New,Accessibility,DPW – Refuse,Call Center,North,Downtown,40.491554499674024,-80.06045630474124
5675,2024-12-15 15:49:00,Closed,Waste,DPW – Street Maint,Other,North,Brookline,40.409019513068195,-80.03693353786082
5676,2024-01-13 04:47:00,New,Noise,Parks & Rec,Call Center,South,Shadyside,40.49463846363246,-80.01480861673156
5677,2024-07-30 14:59:00,Open,Graffiti,DOMI – Permits,Website,North,Squirrel Hill,40.457685503663626,-79.9966096270625
5678,2024-03-01 18:34:00,New,Water Leak,311 General,Call Center,West,Beechview,40.32346670114027,-80.00369966593279
5679,2024-09-16 23:02:00,Open,Animal Issue,DPW – Street Maint,Website,East,North Oakland,40.47696139240854,-79.98127265651432
5680,2024-03-05 04:47:00,Closed,Noise,DOMI – Permits,Website,North,Squirrel Hill,40.51267528119027,-79.9803460294527
5681,2024-03-26 21:57:00,Closed,Noise,DPW – Street Maint,Call Center,North,Beechview,40.508976427521,-80.10079553926546
5682,2024-06-29 10:41:00,New,Trees/Public Space,DPW – Street Maint,Call Center,South,Beechview,40.337638550191606,-79.99578364639127
5683,2024-11-29 21:57:00,Open,Road Repair,Building Code,Other,North,Brookline,40.37995880779879,-79.91521095666066
5684,2024-03-18 06:37:00,New,Animal Issue,Public Safety,Call Center,South,North Oakland,40.42552038957227,-79.91362550528919
5685,2024-02-22 15:32:00,New,Noise,DPW – Street Maint,Mobile App,East,Squirrel Hill,40.422776068205586,-79.89024517508217
5686,2024-10-04 00:38:00,Closed,Trees/Public Space,Public Safety,Website,West,Bloomfield,40.491272833710205,-79.96595906380954
5687,2024-07-01 17:25:00,Closed,Streetlight,311 General,Call Center,Central,Brookline,40.42601077821916,-79.94527809796367
5688,2024-11-28 19:14:00,Closed,Waste,DPW – Refuse,Call Center,East,East Liberty,40.430225342146024,-80.01190961757952
5689,2024-02-23 12:20:00,Closed,Waste,DPW – Street Maint,Other,North,Brookline,40.39621003166656,-79.94906271291583
5690,2024-08-23 18:19:00,Closed,Water Leak,DPW – Refuse,Call Center,West,Brookline,40.51179195334861,-80.02495888375377
5691,2024-03-26 00:01:00,Closed,Water Leak,Animal Care,Call Center,Central,Shadyside,40.41650183054079,-80.04709823032455
5692,2024-02-27 05:13:00,New,Noise,DPW – Refuse,Website,Central,Squirrel Hill,40.505240776534556,-80.08503352595574
5693,2024-09-06 10:50:00,New,Noise,DPW – Street Maint,Call Center,North,Squirrel Hill,40.47709615623537,-79.95769793867568
5694,2024-08-04 16:40:00,Closed,Animal Issue,PWSA,Mobile App,Central,Strip District,40.36905694386222,-79.96831242906178
5695,2024-10-02 12:17:00,Open,Road Repair,DOMI – TrafficShop,Call Center,Central,Brookline,40.495991205302936,-79.97819159868142
5696,2024-04-22 22:53:00,Closed,Noise,Parks & Rec,Call Center,East,North Oakland,40.526337830585,-80.07569211963201
5697,2024-06-12 12:13:00,Closed,Waste,DPW – Street Maint,Call Center,East,North Oakland,40.463423842365664,-79.95972160733179
5698,2024-05-27 23:55:00,Closed,Graffiti,PWSA,Call Center,Central,Bloomfield,40.45792459741747,-80.05316879542244
5699,2024-12-25 04:37:00,New,Noise,311 General,Call Center,South,Beechview,40.529806179761266,-80.05145453829542
